id,url,levels,word,translation,part_of_speech,ipa,audio_link
dark_1,https://www.oxfordlearnersdictionaries.com/definition/english/dark_1,A1,dark,tối tăm,adjective,/dɑːk/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/d/dar/dark_/dark__gb_1.mp3
date_1,https://www.oxfordlearnersdictionaries.com/definition/english/date_1,A1,date,ngày,noun,/deɪt/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/d/dat/date_/date__gb_1.mp3
daughter,https://www.oxfordlearnersdictionaries.com/definition/english/daughter,A1,daughter,con gái,noun,/ˈdɔːtə(r)/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/d/dau/daugh/daughter__gb_2.mp3
day,https://www.oxfordlearnersdictionaries.com/definition/english/day,A1,day,ngày,noun,/deɪ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/d/day/day__/day__gb_2.mp3
dear_1,https://www.oxfordlearnersdictionaries.com/definition/english/dear_1,A1,dear,Thân mến,adjective,/dɪə(r)/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/d/dea/dear_/dear__gb_2.mp3
december,https://www.oxfordlearnersdictionaries.com/definition/english/december,A1,December,Tháng 12,noun,/dɪˈsembə(r)/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/d/dec/decem/december_1_gb_2.mp3
decide,https://www.oxfordlearnersdictionaries.com/definition/english/decide,A1,decide,quyết định,verb,/dɪˈsaɪd/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/d/dec/decid/decide__gb_1.mp3
delicious,https://www.oxfordlearnersdictionaries.com/definition/english/delicious,A1,delicious,thơm ngon,adjective,/dɪˈlɪʃəs/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/d/del/delic/delicious__gb_1.mp3
describe,https://www.oxfordlearnersdictionaries.com/definition/english/describe,A1,describe,mô tả,verb,/dɪˈskraɪb/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/d/des/descr/describe__gb_2.mp3
description,https://www.oxfordlearnersdictionaries.com/definition/english/description,A1,description,Sự miêu tả,noun,/dɪˈskrɪpʃn/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/d/des/descr/description__gb_2.mp3
design_1,https://www.oxfordlearnersdictionaries.com/definition/english/design_1,A1,design,thiết kế,noun,/dɪˈzaɪn/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/d/des/desig/design__gb_2.mp3
design_2,https://www.oxfordlearnersdictionaries.com/definition/english/design_2,A1,design,thiết kế,verb,/dɪˈzaɪn/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/d/des/desig/design__gb_2.mp3
desk,https://www.oxfordlearnersdictionaries.com/definition/english/desk,A1,desk,bàn làm việc,noun,/desk/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/d/des/desk_/desk__gb_1.mp3
detail_1,https://www.oxfordlearnersdictionaries.com/definition/english/detail_1,A1,detail,chi tiết,noun,/ˈdiːteɪl/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/d/det/detai/detail__gb_3.mp3
dialogue,https://www.oxfordlearnersdictionaries.com/definition/english/dialogue,A1,dialogue,đối thoại,noun,/ˈdaɪəlɒɡ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/d/dia/dialo/dialogue__gb_1.mp3
dictionary,https://www.oxfordlearnersdictionaries.com/definition/english/dictionary,A1,dictionary,từ điển,noun,/ˈdɪkʃənri/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/d/dic/dicti/dictionary__gb_2.mp3
diet_1,https://www.oxfordlearnersdictionaries.com/definition/english/diet_1,A1,diet,ăn kiêng,noun,/ˈdaɪət/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/d/die/diet_/diet__gb_1.mp3
different,https://www.oxfordlearnersdictionaries.com/definition/english/different,A1,different,khác biệt,adjective,/ˈdɪfrənt/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/d/dif/diffe/different__gb_3.mp3
difference,https://www.oxfordlearnersdictionaries.com/definition/english/difference,A1,difference,sự khác biệt,noun,/ˈdɪfrəns/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/d/dif/diffe/difference__gb_4.mp3
difficult,https://www.oxfordlearnersdictionaries.com/definition/english/difficult,A1,difficult,khó ,adjective,/ˈdɪfɪkəlt/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/d/dif/diffi/difficult__gb_2.mp3
die_1,https://www.oxfordlearnersdictionaries.com/definition/english/die_1,A1,die,chết,verb,/daɪ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/d/die/die__/die__gb_1.mp3
dinner,https://www.oxfordlearnersdictionaries.com/definition/english/dinner,A1,dinner,bữa tối,noun,/ˈdɪnə(r)/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/d/din/dinne/dinner__gb_3.mp3
dirty_1,https://www.oxfordlearnersdictionaries.com/definition/english/dirty_1,A1,dirty,bẩn thỉu,adjective,/ˈdɜːti/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/d/dir/dirty/dirty__gb_2.mp3
discuss,https://www.oxfordlearnersdictionaries.com/definition/english/discuss,A1,discuss,bàn luận,verb,/dɪˈskʌs/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/d/dis/discu/discuss__gb_2.mp3
dish_1,https://www.oxfordlearnersdictionaries.com/definition/english/dish_1,A1,dish,món ăn,noun,/dɪʃ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/d/dis/dish_/dish__gb_1.mp3
do1_1,https://www.oxfordlearnersdictionaries.com/definition/english/do1_1,A1,do,làm,verb,/duː/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/d/do_/do__g/do__gb_3.mp3
do1_2,https://www.oxfordlearnersdictionaries.com/definition/english/do1_2,A1,do,làm,auxiliary verb,/də/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/d/do_/do__g/do__gb_1.mp3
doctor_1,https://www.oxfordlearnersdictionaries.com/definition/english/doctor_1,A1,doctor,bác sĩ,noun,/ˈdɒktə(r)/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/d/doc/docto/doctor__gb_2.mp3
dog_1,https://www.oxfordlearnersdictionaries.com/definition/english/dog_1,A1,dog,chó,noun,/dɒɡ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/d/dog/dog__/dog__gb_2.mp3
dollar,https://www.oxfordlearnersdictionaries.com/definition/english/dollar,A1,dollar,đô la,noun,/ˈdɒlə(r)/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/d/dol/dolla/dollar__gb_2.mp3
door,https://www.oxfordlearnersdictionaries.com/definition/english/door,A1,door,cửa,noun,/dɔː(r)/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/d/doo/door_/door__gb_2.mp3
down_2,https://www.oxfordlearnersdictionaries.com/definition/english/down_2,A1,down,xuống,preposition,/daʊn/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/d/dow/down_/down__gb_1.mp3
down_1,https://www.oxfordlearnersdictionaries.com/definition/english/down_1,A1,down,xuống,adverb,/daʊn/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/d/dow/down_/down__gb_1.mp3
downstairs_1,https://www.oxfordlearnersdictionaries.com/definition/english/downstairs_1,A1,downstairs,tầng dưới,adverb,/ˌdaʊnˈsteəz/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/d/dow/downs/downstairs__gb_2.mp3
draw_1,https://www.oxfordlearnersdictionaries.com/definition/english/draw_1,A1,draw,vẽ tranh,verb,/drɔː/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/d/dra/draw_/draw__gb_2.mp3
drink_1,https://www.oxfordlearnersdictionaries.com/definition/english/drink_1,A1,drink,uống,noun,/drɪŋk/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/d/dri/drink/drink__gb_2.mp3
dress_1,https://www.oxfordlearnersdictionaries.com/definition/english/dress_1,A1,dress,đầm,noun,/dres/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/d/dre/dress/dress__gb_2.mp3
drink_2,https://www.oxfordlearnersdictionaries.com/definition/english/drink_2,A1,drink,uống,verb,/drɪŋk/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/d/dri/drink/drink__gb_2.mp3
dress_2,https://www.oxfordlearnersdictionaries.com/definition/english/dress_2,A1,dress,đầm,verb,/dres/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/d/dre/dress/dress__gb_2.mp3
driver,https://www.oxfordlearnersdictionaries.com/definition/english/driver,A1,driver,tài xế,noun,/ˈdraɪvə(r)/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/d/dri/drive/driver__gb_2.mp3
drive_1,https://www.oxfordlearnersdictionaries.com/definition/english/drive_1,A1,drive,lái xe,verb,/draɪv/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/d/dri/drive/drive__gb_2.mp3
during,https://www.oxfordlearnersdictionaries.com/definition/english/during,A1,during,trong lúc,preposition,/ˈdjʊərɪŋ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/d/dur/durin/during__gb_2.mp3
dvd,https://www.oxfordlearnersdictionaries.com/definition/english/dvd,A1,DVD,DVD,noun,/ˌdiː viː ˈdiː/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/d/dvd/dvd_1/dvd_1_gb_2_abbr.mp3
each,https://www.oxfordlearnersdictionaries.com/definition/english/each,A1,each,mỗi,"determiner, pronoun, adverb",/iːtʃ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/e/eac/each_/each__gb_1.mp3
each,https://www.oxfordlearnersdictionaries.com/definition/english/each,A1,each,mỗi,"determiner, pronoun, adverb",/iːtʃ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/e/eac/each_/each__gb_1.mp3
each,https://www.oxfordlearnersdictionaries.com/definition/english/each,A1,each,mỗi,"determiner, pronoun, adverb",/iːtʃ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/e/eac/each_/each__gb_1.mp3
ear,https://www.oxfordlearnersdictionaries.com/definition/english/ear,A1,ear,tai,noun,/ɪə(r)/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/e/ear/ear__/ear__gb_2.mp3
early_1,https://www.oxfordlearnersdictionaries.com/definition/english/early_1,A1,early,sớm,adjective,/ˈɜːli/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/e/ear/early/early__gb_1.mp3
east_2,https://www.oxfordlearnersdictionaries.com/definition/english/east_2,A1,east,phía đông,adjective,/iːst/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/e/eas/east_/east__gb_1.mp3
early_2,https://www.oxfordlearnersdictionaries.com/definition/english/early_2,A1,early,sớm,adverb,/ˈɜːli/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/e/ear/early/early__gb_1.mp3
east_3,https://www.oxfordlearnersdictionaries.com/definition/english/east_3,A1,east,phía đông,adverb,/iːst/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/e/eas/east_/east__gb_1.mp3
easy_1,https://www.oxfordlearnersdictionaries.com/definition/english/easy_1,A1,easy,dễ,adjective,/ˈiːzi/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/e/eas/easy_/easy__gb_2.mp3
eat,https://www.oxfordlearnersdictionaries.com/definition/english/eat,A1,eat,ăn,verb,/iːt/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/e/eat/eat__/eat__gb_1.mp3
east_1,https://www.oxfordlearnersdictionaries.com/definition/english/east_1,A1,east,phía đông,noun,/iːst/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/e/eas/east_/east__gb_1.mp3
egg_1,https://www.oxfordlearnersdictionaries.com/definition/english/egg_1,A1,egg,trứng,noun,/eɡ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/e/egg/egg__/egg__gb_3.mp3
eight,https://www.oxfordlearnersdictionaries.com/definition/english/eight,A1,eight,tám,number,/eɪt/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/e/eig/eight/eight__gb_2.mp3
eighteen,https://www.oxfordlearnersdictionaries.com/definition/english/eighteen,A1,eighteen,mười tám,number,/ˌeɪˈtiːn/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/e/eig/eight/eighteen__gb_1.mp3
eighty,https://www.oxfordlearnersdictionaries.com/definition/english/eighty,A1,eighty,tám mươi,number,/ˈeɪti/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/e/eig/eight/eighty__gb_2.mp3
elephant,https://www.oxfordlearnersdictionaries.com/definition/english/elephant,A1,elephant,con voi,noun,/ˈelɪfənt/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/e/ele/eleph/elephant__gb_1.mp3
eleven,https://www.oxfordlearnersdictionaries.com/definition/english/eleven,A1,eleven,mười một,number,/ɪˈlevn/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/e/ele/eleve/eleven__gb_2.mp3
else,https://www.oxfordlearnersdictionaries.com/definition/english/else,A1,else,khác,adverb,/els/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/e/els/else_/else__gb_1.mp3
email_1,https://www.oxfordlearnersdictionaries.com/definition/english/email_1,A1,email,e-mail,noun,/ˈiːmeɪl/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/e/ema/email/email__gb_1.mp3
email_2,https://www.oxfordlearnersdictionaries.com/definition/english/email_2,A1,email,e-mail,verb,/ˈiːmeɪl/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/e/ema/email/email__gb_1.mp3
end_2,https://www.oxfordlearnersdictionaries.com/definition/english/end_2,A1,end,kết thúc,verb,/end/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/e/end/end__/end__gb_1.mp3
end_1,https://www.oxfordlearnersdictionaries.com/definition/english/end_1,A1,end,kết thúc,noun,/end/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/e/end/end__/end__gb_1.mp3
enjoy,https://www.oxfordlearnersdictionaries.com/definition/english/enjoy,A1,enjoy,thưởng thức,verb,/ɪnˈdʒɔɪ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/e/enj/enjoy/enjoy__gb_3.mp3
enough_3,https://www.oxfordlearnersdictionaries.com/definition/english/enough_3,A1,enough,đủ,adverb,/ɪˈnʌf/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/e/eno/enoug/enough__gb_1.mp3
enough_1,https://www.oxfordlearnersdictionaries.com/definition/english/enough_1,A1,enough,đủ,determiner,/ɪˈnʌf/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/e/eno/enoug/enough__gb_1.mp3
enough_2,https://www.oxfordlearnersdictionaries.com/definition/english/enough_2,A1,enough,đủ,pronoun,/ɪˈnʌf/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/e/eno/enoug/enough__gb_1.mp3
euro_1,https://www.oxfordlearnersdictionaries.com/definition/english/euro_1,A1,euro,euro,noun,/ˈjʊərəʊ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/e/eur/euro_/euro__gb_2.mp3
even_1,https://www.oxfordlearnersdictionaries.com/definition/english/even_1,A1,even,thậm chí,adverb,/ˈiːvn/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/e/eve/even_/even__gb_1.mp3
evening,https://www.oxfordlearnersdictionaries.com/definition/english/evening,A1,evening,buổi tối,noun,/ˈiːvnɪŋ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/e/eve/eveni/evening__gb_1.mp3
ever,https://www.oxfordlearnersdictionaries.com/definition/english/ever,A1,ever,bao giờ,adverb,/ˈevə(r)/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/e/eve/ever_/ever__gb_1.mp3
every,https://www.oxfordlearnersdictionaries.com/definition/english/every,A1,every,mọi,determiner,/ˈevri/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/e/eve/every/every__gb_1.mp3
everyone,https://www.oxfordlearnersdictionaries.com/definition/english/everyone,A1,everyone,mọi người,pronoun,/ˈevriwʌn/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/e/eve/every/everyone__gb_1.mp3
everybody,https://www.oxfordlearnersdictionaries.com/definition/english/everybody,A1,everybody,mọi người,pronoun,/ˈevribɒdi/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/e/eve/every/everybody__gb_3.mp3
everything,https://www.oxfordlearnersdictionaries.com/definition/english/everything,A1,everything,mọi thứ,pronoun,/ˈevriθɪŋ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/e/eve/every/everything__gb_1.mp3
event,https://www.oxfordlearnersdictionaries.com/definition/english/event,A1,event,sự kiện,noun,/ɪˈvent/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/e/eve/event/event__gb_1.mp3
example,https://www.oxfordlearnersdictionaries.com/definition/english/example,A1,example,ví dụ,noun,/ɪɡˈzɑːmpl/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/e/exa/examp/example__gb_1.mp3
exam,https://www.oxfordlearnersdictionaries.com/definition/english/exam,A1,exam,bài thi,noun,/ɪɡˈzæm/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/e/exa/exam_/exam__gb_1.mp3
excited,https://www.oxfordlearnersdictionaries.com/definition/english/excited,A1,excited,hào hứng,adjective,/ɪkˈsaɪtɪd/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/e/exc/excit/excited__gb_3.mp3
exciting,https://www.oxfordlearnersdictionaries.com/definition/english/exciting,A1,exciting,thú vị,adjective,/ɪkˈsaɪtɪŋ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/e/exc/excit/exciting__gb_1.mp3
exercise_2,https://www.oxfordlearnersdictionaries.com/definition/english/exercise_2,A1,exercise,bài tập,verb,/ˈeksəsaɪz/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/e/exe/exerc/exercise__gb_1.mp3
exercise_1,https://www.oxfordlearnersdictionaries.com/definition/english/exercise_1,A1,exercise,bài tập,noun,/ˈeksəsaɪz/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/e/exe/exerc/exercise__gb_1.mp3
expensive,https://www.oxfordlearnersdictionaries.com/definition/english/expensive,A1,expensive,đắt,adjective,/ɪkˈspensɪv/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/e/exp/expen/expensive__gb_3.mp3
explain,https://www.oxfordlearnersdictionaries.com/definition/english/explain,A1,explain,giải thích,verb,/ɪkˈspleɪn/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/e/exp/expla/explain__gb_3.mp3
extra_1,https://www.oxfordlearnersdictionaries.com/definition/english/extra_1,A1,extra,thêm,adjective,/ˈekstrə/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/e/ext/extra/extra__gb_1.mp3
eye_1,https://www.oxfordlearnersdictionaries.com/definition/english/eye_1,A1,eye,mắt ,noun,/aɪ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/e/eye/eye__/eye__gb_2.mp3
face_1,https://www.oxfordlearnersdictionaries.com/definition/english/face_1,A1,face,khuôn mặt,noun,/feɪs/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/f/fac/face_/face__gb_3.mp3
fact,https://www.oxfordlearnersdictionaries.com/definition/english/fact,A1,fact,sự thật,noun,/fækt/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/f/fac/fact_/fact__gb_2.mp3
https://www.oxfordlearnersdictionaries.com/definition/english/A1,adjective,/fɔːls/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/f/fal/false/false__gb_3.mp3
fall_1,https://www.oxfordlearnersdictionaries.com/definition/english/fall_1,A1,fall,ngã,verb,/fɔːl/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/f/fal/fall_/fall__gb_2.mp3
family_2,https://www.oxfordlearnersdictionaries.com/definition/english/family_2,A1,family,gia đình,adjective,/ˈfæməli/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/f/fam/famil/family__gb_1.mp3
family_1,https://www.oxfordlearnersdictionaries.com/definition/english/family_1,A1,family,gia đình,noun,/ˈfæməli/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/f/fam/famil/family__gb_1.mp3
famous,https://www.oxfordlearnersdictionaries.com/definition/english/famous,A1,famous,nổi tiếng,adjective,/ˈfeɪməs/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/f/fam/famou/famous__gb_1.mp3
fantastic,https://www.oxfordlearnersdictionaries.com/definition/english/fantastic,A1,fantastic,tuyệt vời,adjective,/fænˈtæstɪk/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/f/fan/fanta/fantastic__gb_1.mp3
far_1,https://www.oxfordlearnersdictionaries.com/definition/english/far_1,A1,far,xa,adverb,/fɑː(r)/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/f/far/far__/far__gb_1.mp3
farm_1,https://www.oxfordlearnersdictionaries.com/definition/english/farm_1,A1,farm,nông trại,noun,/fɑːm/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/f/far/farm_/farm__gb_1.mp3
farmer,https://www.oxfordlearnersdictionaries.com/definition/english/farmer,A1,farmer,nông dân,noun,/ˈfɑːmə(r)/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/f/far/farme/farmer__gb_1.mp3
fast_1,https://www.oxfordlearnersdictionaries.com/definition/english/fast_1,A1,fast,nhanh,adjective,/fɑːst/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/f/fas/fast_/fast__gb_1.mp3
fast_2,https://www.oxfordlearnersdictionaries.com/definition/english/fast_2,A1,fast,nhanh,adverb,/fɑːst/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/f/fas/fast_/fast__gb_1.mp3
fat_1,https://www.oxfordlearnersdictionaries.com/definition/english/fat_1,A1,fat,mập,adjective,/fæt/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/f/fat/fat__/fat__gb_1.mp3
father_1,https://www.oxfordlearnersdictionaries.com/definition/english/father_1,A1,father,bố,noun,/ˈfɑːðə(r)/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/f/fat/fathe/father__gb_2.mp3
favourite_1,https://www.oxfordlearnersdictionaries.com/definition/english/favourite_1,A1,favourite,yêu thích,adjective,/ˈfeɪvərɪt/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/f/fav/favou/favourite__gb_1.mp3
favourite_2,https://www.oxfordlearnersdictionaries.com/definition/english/favourite_2,A1,favourite,yêu thích,noun,/ˈfeɪvərɪt/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/f/fav/favou/favourite__gb_1.mp3
february,https://www.oxfordlearnersdictionaries.com/definition/english/february,A1,February,Tháng hai,noun,/ˈfebruəri/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/f/feb/febru/february__gb_1.mp3
feel_1,https://www.oxfordlearnersdictionaries.com/definition/english/feel_1,A1,feel,cảm thấy,verb,/fiːl/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/f/fee/feel_/feel__gb_1.mp3
feeling,https://www.oxfordlearnersdictionaries.com/definition/english/feeling,A1,feeling,cảm giác,noun,/ˈfiːlɪŋ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/f/fee/feeli/feeling__gb_1.mp3
festival,https://www.oxfordlearnersdictionaries.com/definition/english/festival,A1,festival,lễ hội,noun,/ˈfestɪvl/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/f/fes/festi/festival__gb_2.mp3
few_1,https://www.oxfordlearnersdictionaries.com/definition/english/few_1,A1,few,một vài,"determiner, adjective",/fjuː/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/f/few/few__/few__gb_1.mp3
few_2,https://www.oxfordlearnersdictionaries.com/definition/english/few_2,A1,few,một vài,pronoun,/fjuː/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/f/few/few__/few__gb_1.mp3
few_1,https://www.oxfordlearnersdictionaries.com/definition/english/few_1,A1,few,một vài,"determiner, adjective",/fjuː/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/f/few/few__/few__gb_1.mp3
fifteen,https://www.oxfordlearnersdictionaries.com/definition/english/fifteen,A1,fifteen,mười lăm,number,/ˌfɪfˈtiːn/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/f/fif/fifte/fifteen__gb_1.mp3
fifty,https://www.oxfordlearnersdictionaries.com/definition/english/fifty,A1,fifty,năm mươi,number,/ˈfɪfti/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/f/fif/fifty/fifty__gb_2.mp3
fifth_1,https://www.oxfordlearnersdictionaries.com/definition/english/fifth_1,A1,fifth,thứ năm,ordinal number,/fɪfθ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/f/fif/fifth/fifth__gb_1.mp3
film,https://www.oxfordlearnersdictionaries.com/definition/english/film,A1,film,phim ảnh,noun,/fɪlm/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/f/fil/film_/film__gb_1.mp3
film_1,https://www.oxfordlearnersdictionaries.com/definition/english/film_1,A1,film,phim ảnh,noun,/fɪlm/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/f/fil/film_/film__gb_1.mp3
fill_1,https://www.oxfordlearnersdictionaries.com/definition/english/fill_1,A1,fill,đổ đầy,verb,/fɪl/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/f/fil/fill_/fill__gb_1.mp3
final_1,https://www.oxfordlearnersdictionaries.com/definition/english/final_1,A1,final,cuối cùng,adjective,/ˈfaɪnl/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/f/fin/final/final__gb_1.mp3
find_1,https://www.oxfordlearnersdictionaries.com/definition/english/find_1,A1,find,tìm thấy,verb,/faɪnd/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/f/fin/find_/find__gb_1.mp3
fine_1,https://www.oxfordlearnersdictionaries.com/definition/english/fine_1,A1,fine,khỏe,adjective,/faɪn/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/f/fin/fine_/fine__gb_1.mp3
finish_1,https://www.oxfordlearnersdictionaries.com/definition/english/finish_1,A1,finish,hoàn thành,verb,/ˈfɪnɪʃ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/f/fin/finis/finish__gb_1.mp3
fire_1,https://www.oxfordlearnersdictionaries.com/definition/english/fire_1,A1,fire,ngọn lửa,noun,/ˈfaɪə(r)/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/f/fir/fire_/fire__gb_2.mp3
first_1,https://www.oxfordlearnersdictionaries.com/definition/english/first_1,A1,first,Đầu tiên,"determiner, ordinal number",/fɜːst/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/f/fir/first/first__gb_1.mp3
first_2,https://www.oxfordlearnersdictionaries.com/definition/english/first_2,A1,first,Đầu tiên,adverb,/fɜːst/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/f/fir/first/first__gb_1.mp3
fish_1,https://www.oxfordlearnersdictionaries.com/definition/english/fish_1,A1,fish,cá,noun,/fɪʃ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/f/fis/fish_/fish__gb_3.mp3
first_1,https://www.oxfordlearnersdictionaries.com/definition/english/first_1,A1,first,Đầu tiên,"determiner, ordinal number",/fɜːst/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/f/fir/first/first__gb_1.mp3
five,https://www.oxfordlearnersdictionaries.com/definition/english/five,A1,five,năm,number,/faɪv/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/f/fiv/five_/five__gb_3.mp3
